taxon_group,verbatim_name,name,"name to use (if different from ""name"")",name comment field,Comment,notes,Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Corrections to pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
benthic_forams,Alabamminella weddellensis,Alabamminella weddellensis,Alabaminella weddellensis,,,"winter 2021: Spelling Mistake? Alabamina? AF: Yes, via ET.",,,Alabaminella,,,,weddellensis,,,,,423746,Alabaminella,genus,,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Allomorphina conica,Allomorphina conica,,,,"in PBDB, so it will be classified correctly; Rotaliida original description is not documented",,,Allomorphina,,,,conica,,,,,794,Allomorphina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Allomorphina pacifica,Allomorphina pacifica,,,,"in PBDB, so it will be classified correctly",,,Allomorphina,,,,pacifica,,,,,794,Allomorphina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Allomorphina polonica,Allomorphina polonica,,,,"in PBDB, so it will be classified correctly",,,Allomorphina,,,,polonica,,,,,794,Allomorphina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Allomorphina velascoensis,Allomorphina velascoensis,,,,"in PBDB, so it will be classified correctly",,,Allomorphina,,,,velascoensis,,,,,794,Allomorphina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Allomorphina whangaia,Allomorphina whangaia,,,,"in PBDB, so it will be classified correctly",,,Allomorphina,,,,whangaia,,,,,794,Allomorphina,genus,,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammobaculites agglutinans,Ammobaculites agglutinans,,,,"In PBDB, but classification differs to WoRMS",,,Ammobaculites,,,,agglutinans,,,,,813,Ammobaculites,genus,,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammobaculites filiformis,Ammobaculites filiformis,,,,"In PBDB, but classification differs to WoRMS",,,Ammobaculites,,,,filiformis,,,,,813,Ammobaculites,genus,,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammobaculites sp.,Ammobaculites sp.,,,,"In PBDB, but classification differs to WoRMS",,,Ammobaculites,,,,sp.,,,,,813,Ammobaculites,genus,,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammobaculites wallalensis,Ammobaculites wallalensis,,,,"In PBDB, but classification differs to WoRMS",,,Ammobaculites,,,,wallalensis,,,,,813,Ammobaculites,genus,,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammodiscus cretaceus,Ammodiscus cretaceus,,,,"in PBDB, but classification differs to WoRMS",,,Ammodiscus,,,,cretaceus,,,,,818,Ammodiscus,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammodiscus sp.,Ammodiscus sp.,,,,"in PBDB, but classification differs to WoRMS",,,Ammodiscus,,,,sp.,,,,,818,Ammodiscus,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammodiscus spp.,Ammodiscus spp.,,,,"in PBDB, but classification differs to WoRMS",,,Ammodiscus,,,,spp.,,,,,818,Ammodiscus,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammoelphidiella pustulosa,Ammoelphidiella pustulosa,,,,"in PBDB, so it will be classified correctly",,,Ammoelphidiella,,,,pustulosa,,,,,819,Ammoelphidiella,genus,,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammoelphidiella sp.,Ammoelphidiella sp.,,,,"in PBDB, so it will be classified correctly",,,Ammoelphidiella,,,,sp.,,,,,819,Ammoelphidiella,genus,,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammoelphidiella uniforamina,Ammoelphidiella uniforamina,,,,"in PBDB, so it will be classified correctly",,,Ammoelphidiella,,,,uniforamina,,,,,819,Ammoelphidiella,genus,,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammoglobigerina sp.,Ammoglobigerina sp.,,,,"in PBDB, but classification differs to WoRMS",,,Ammoglobigerina,,,,sp.,,,,,820,Ammoglobigerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammonia beccarii,Ammonia beccarii,,,,"in PBDB, but classification differs to WoRMS",,,Ammonia,,,,beccarii,,,,,823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammonia sp.,Ammonia sp.,,,,"in PBDB, but classification differs to WoRMS",,,Ammonia,,,,sp.,,,,,823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammonia spp.,Ammonia spp.,,,,"in PBDB, but classification differs to WoRMS",,,Ammonia,,,,spp.,,,,,823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammonia tepida,Ammonia tepida,,,,"in PBDB, but classification differs to WoRMS",,,Ammonia,,,,tepida,,,,,823,Ammonia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammoshpaeroidina,Ammoshpaeroidina,Ammosphaeroidina,,,"in PBDB, but classification differs to WoRMS",,,Ammosphaeroidina,,,,sp.,,,,,827,Ammosphaeroidina,genus,,112313,Ammosphaeroidinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammosphaeroidina pseudopauciloculata,Ammosphaeroidina pseudopauciloculata,,,,"in PBDB, but classification differs to WoRMS",,,Ammosphaeroidina,,,,pseudopauciloculata,,,,,827,Ammosphaeroidina,genus,,112313,Ammosphaeroidinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphicoryna scalaris,Amphicoryna scalaris,,,,"in PBDB, so it will be classified correctly",,,Amphicoryna,,,,scalaris,,,,,835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphicoryna separans,Amphicoryna separans,,,,"in PBDB, so it will be classified correctly",,,Amphicoryna,,,,separans,,,,,835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphicoryna sp.,Amphicoryna sp.,,,,"in PBDB, so it will be classified correctly",,,Amphicoryna,,,,sp.,,,,,835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphicoryna spp.,Amphicoryna spp.,,,,"in PBDB, so it will be classified correctly",,,Amphicoryna,,,,spp.,,,,,835,Amphicoryna,genus,,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphisorus hemprichii,Amphisorus hemprichii,,,,"in PBDB, so it will be classified correctly",,,Amphisorus,,,,hemprichii,,,,,837,Amphisorus,genus,,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina bicirculata,Amphistegina bicirculata,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,bicirculata,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina hauerina,Amphistegina hauerina,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,hauerina,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina lessonii,Amphistegina lessonii,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,lessonii,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina lobifera,Amphistegina lobifera,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,lobifera,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina papillosa,Amphistegina papillosa,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,papillosa,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina radiata,Amphistegina radiata,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,radiata,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina sp.,Amphistegina sp.,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,sp.,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphistegina spp.,Amphistegina spp.,,,,"in PBDB, so it will be classified correctly",,,Amphistegina,,,,spp.,,,,,838,Amphistegina,genus,,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Angulogerina aff. fueguina,Angulogerina aff. fueguina,,,"in PBDB but Unaccepted? Trifarina (Cushman, 1923)",,,,Angulogerina,,,aff.,fueguina,,,,,852,Angulogerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Angulogerina angulosa,Angulogerina angulosa,,,"in PBDB but Unaccepted? Trifarina (Cushman, 1923)",,,,Angulogerina,,,,angulosa,,,,,852,Angulogerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Angulogerina earlandi,Angulogerina earlandi,,,"in PBDB but Unaccepted? Trifarina (Cushman, 1923)",,,,Angulogerina,,,,earlandi,,,,,852,Angulogerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Angulogerina fluens,Angulogerina fluens,,,"in PBDB but Unaccepted? Trifarina (Cushman, 1923)",,,,Angulogerina,,,,fluens,,,,,852,Angulogerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Angulogerina pauperata,Angulogerina pauperata,,,"in PBDB but Unaccepted? Trifarina (Cushman, 1923)",,,,Angulogerina,,,,pauperata,,,,,852,Angulogerina,genus,,,,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Annectina sp.,Annectina sp.,,,,"in PBDB, but higher taxonomic ranks are missing",,,Annectina,,,,sp.,,,,,854,Annectina,genus,,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina aotea,Anomalina aotea,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,aotea,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina indica,Anomalina indica,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,indica,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina praeacuta,Anomalina praeacuta,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,praeacuta,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina sp.,Anomalina sp.,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,sp.,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina spp.,Anomalina spp.,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,spp.,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina visenda,Anomalina visenda,,,,"in PBDB, so it will be classified correctly",,,Anomalina,,,,visenda,,,,,86769,Anomalina,genus,,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides acutus,Anomalinoides acutus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,acutus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides affinis,Anomalinoides affinis,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,affinis,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides ammonoides,Anomalinoides ammonoides,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,ammonoides,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides capitatus,Anomalinoides capitatus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,capitatus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides fasciatus,Anomalinoides fasciatus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,fasciatus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides globosus,Anomalinoides globosus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,globosus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides globulosus,Anomalinoides globulosus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,globulosus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides orbiculus,Anomalinoides orbiculus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,orbiculus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides piripaua,Anomalinoides piripaua,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,piripaua,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides rubiginosus,Anomalinoides rubiginosus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,rubiginosus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides rubignosus,Anomalinoides rubignosus,Anomalinoides rubiginosus,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,rubiginosus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides semicribratus,Anomalinoides semicribratus,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,semicribratus,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides sp.,Anomalinoides sp.,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,sp.,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides sp. 1,Anomalinoides sp. 1,Anomalinoides sp. 1,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,sp. 1,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides spissiformis,Anomalinoides spissiformis,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,spissiformis,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides spp.,Anomalinoides spp.,,,,"in PBDB, but classification differs to WoRMS",,,Anomalinoides,,,,spp.,,,,,859,Anomalinoides,genus,,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Antarcticella antarctica,Antarcticella antarctica,,,,"in PBDB, so it will be classified correctly",,,Antarcticella,,,,antarctica,,,,,861,Antarcticella,genus,,422373,Globigerinitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia,Aragonia,Aragonia sp.,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,sp.,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia aragonensis,Aragonia aragonensis,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,aragonensis,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia materna kugleri,Aragonia materna kugleri,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,materna,,kugleri,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia ouezzanensis,Aragonia ouezzanensis,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,ouezzanensis,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia sp.,Aragonia sp.,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,sp.,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia sp. 1,Aragonia sp. 1,Aragonia  sp. 1,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,sp. 1,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia tenera,Aragonia tenera,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,tenera,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Aragonia zelandica,Aragonia zelandica,,,,"in PBDB, so it will be classified correctly",,,Aragonia,,,,zelandica,,,,,865,Aragonia,genus,,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Arenobulimina ?,Arenobulimina ?,? Arenobulimina sp.,,,"in PBDB, so it will be classified correctly",,?,Arenobulimina,,,,sp.,,,,,879,Arenobulimina,genus,,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Arenobulimina sp.,Arenobulimina sp.,,,,"in PBDB, so it will be classified correctly",,,Arenobulimina,,,,sp.,,,,,879,Arenobulimina,genus,,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria
